"","PRICE","TAVG","TMAX","TMIN","PRCPCUM","PRCPMAX","MAXDAYSNOPRCP","WINTER","SPRING","SUMMER","PAVG1","PMAX1","PMIN1","PAVG2","PMAX2","PMIN2","PAVG3","PMAX3","PMIN3","PAVG4","PMAX4","PMIN4"
"3556",14,24.41,38.6,7.1,358.4,62.7,115,0,0,0,14,14.5,13.5,15,15.5,14.5,15,15.5,14.5,11,11.5,10.5
"3557",11,19.75,33.4,9.4,289.6,49,120,0,0,0,11,11.5,10.5,12,12.5,11.5,12,12.5,11.5,9.75,10.25,9.25
"3558",14,24.4,38.6,7.1,358.4,62.7,115,0,0,0,14,14.5,13.5,14,14.5,13.5,15,15.5,14.5,15,15.5,14.5
"3559",11,19.74,33.4,9.4,289.3,49,120,0,0,0,11,11.5,10.5,11,11.5,10.5,12,12.5,11.5,12,12.5,11.5
"3560",14,24.37,38.6,7.1,358.4,62.7,115,0,0,0,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5,15,15.5,14.5
"3561",11,19.74,33.4,9.4,285.5,49,120,0,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,12,12.5,11.5
"3562",14,24.27,38.6,7.1,358.4,62.7,115,0,0,0,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5
"3563",11,19.7,33.4,9.4,283.7,49,117,0,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3564",14,24.23,38.6,7.1,358.4,62.7,115,0,0,0,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5
"3565",11,19.67,33.4,8.5,283.7,49,117,0,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3566",11,24.19,38.6,7.1,362.5,62.7,115,0,0,0,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5
"3567",8,19.65,33.4,8.5,283.7,49,117,0,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3568",11,24.14,38.6,7.1,362.5,62.7,115,0,0,0,11,11.5,10.5,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5
"3569",8,19.64,33.4,8.4,283.7,49,117,0,0,0,8,8.5,7.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3570",11,24.1,38.6,7.1,362.5,62.7,115,0,0,0,11,11.5,10.5,11,11.5,10.5,14,14.5,13.5,14,14.5,13.5
"3571",8,19.63,33.4,8.4,280.7,49,123,0,0,0,8,8.5,7.5,8,8.5,7.5,11,11.5,10.5,11,11.5,10.5
"3572",11,23.98,38.6,7,356.9,62.7,115,0,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,14,14.5,13.5
"3573",8,19.56,33.4,8.4,274.8,49,123,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,11,11.5,10.5
"3574",15,23.99,38.6,7,343.2,62.7,104,0,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3575",12,19.55,33.4,8.4,274.8,49,123,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3576",15,23.94,38.6,7,343.2,62.7,104,0,0,0,15,15.5,14.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3577",12,19.52,33.4,8.4,274.8,49,123,0,0,0,12,12.5,11.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3578",15,23.9,38.6,7,343.2,62.7,104,0,0,0,15,15.5,14.5,15,15.5,14.5,11,11.5,10.5,11,11.5,10.5
"3579",12,19.5,33.4,8.4,274.8,49,123,0,0,0,12,12.5,11.5,12,12.5,11.5,8,8.5,7.5,8,8.5,7.5
"3580",14,23.83,38.6,7,343.2,62.7,104,0,0,0,15,15.5,14.5,15,15.5,14.5,15,15.5,14.5,11,11.5,10.5
"3581",11,19.46,33.4,8.4,274.8,49,123,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,8,8.5,7.5
"3582",14,23.61,36.5,5.4,342.7,62.7,104,0,0,0,14,14.5,13.5,15,15.5,14.5,15,15.5,14.5,13.5,14,13
"3583",11,19.35,32.1,8.4,266.7,49,123,0,0,0,11,11.5,10.5,12,12.5,11.5,12,12.5,11.5,13.5,14,13
"3584",13,23.55,36.5,4,342.7,62.7,104,0,0,0,14,14.5,13.5,14,14.5,13.5,15,15.5,14.5,13.5,14,13
"3585",10,19.32,32.1,8.4,263.7,49,123,0,0,0,11,11.5,10.5,11,11.5,10.5,12,12.5,11.5,13.5,14,13
"3586",13,23.5,36.5,4,342.7,62.7,104,0,0,0,13,13.5,12.5,14,14.5,13.5,14,14.5,13.5,12.5,13,12
"3587",10,19.31,32.1,8.4,263.7,49,123,0,0,0,10,10.5,9.5,11,11.5,10.5,11,11.5,10.5,12.5,13,12
"3588",13,23.46,36.5,4,325.7,62.7,104,0,0,0,13,13.5,12.5,13,13.5,12.5,14,14.5,13.5,14,14.5,13.5
"3589",10,19.31,32.1,8.4,260.9,49,123,0,0,0,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5,11,11.5,10.5
"3590",13,23.27,36.4,4,325.7,62.7,104,0,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,14,14.5,13.5
"3591",10,19.32,32.1,8.4,251.2,49,123,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3592",12,23.2,36.4,4,324.4,62.7,104,0,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3593",9,21.21,33.8,8.2,331.1,38.4,138,0,0,0,11.5,12,11,11.5,12,11,11.5,12,11,11.5,12,11
"3594",12,23.2,36.4,4,272.6,62.7,104,0,0,0,12,12.5,11.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3595",9,21.22,33.8,8.2,328.6,38.4,117,0,0,0,9,9.5,8.5,11.5,12,11,11.5,12,11,11.5,12,11
"3596",12,23.2,36.4,4,271.1,62.7,127,0,0,0,12,12.5,11.5,12,12.5,11.5,13,13.5,12.5,13,13.5,12.5
"3597",9,21.21,33.8,8.2,328.3,38.4,116,0,0,0,9,9.5,8.5,9,9.5,8.5,11.5,12,11,11.5,12,11
"3598",9.5,23.13,36.4,4,271.1,62.7,137,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,13,13.5,12.5
"3599",8.5,21.21,33.8,8.2,328.3,38.4,115,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,11.5,12,11
"3600",9.5,22.96,36.4,4,264.7,62.7,127,0,0,0,9.5,10,9,12,12.5,11.5,12,12.5,11.5,10.5,11,10
"3601",8.5,21.22,33.8,8.2,326.3,38.4,118,0,0,0,8.5,9,8,9,9.5,8.5,9,9.5,8.5,10.5,11,10
"3602",7,21.21,33.8,8.2,326.3,38.4,118,0,0,0,8.5,9,8,8.5,9,8,9,9.5,8.5,10.5,11,10
"3604",7,21.18,33.8,8.2,326.3,38.4,132,0,0,0,7,7.5,6.5,8.5,9,8,8.5,9,8,9,9.5,8.5
"3606",7,21.18,33.8,8.2,325.3,38.4,132,0,0,0,7,7.5,6.5,7,7.5,6.5,8.5,9,8,8.5,9,8
"3608",7,21.18,33.8,8.2,323.3,38.4,132,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,8.5,9,8
"3609",5,17.27,25.4,5,0,0,139,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,9,9.5,8.5
"3610",7,21.18,33.8,8.2,323.3,38.4,132,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3611",5,17.28,25.4,5,0,0,139,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3612",7,21.15,33.8,8.2,320.5,38.4,132,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3613",5,17.58,26.4,5,0,0,139,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3614",7,21.15,33.8,8.2,318.5,38.4,125,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3615",5,17.7,26.4,5,0,0,139,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3616",7,21.15,33.8,8.2,318.5,38.4,130,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3617",5,17.86,26.4,5,0,0,139,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3618",7,21.13,33.8,8.2,318.5,38.4,130,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3619",5,16.71,26.4,3.5,4.1,0,0,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3620",7,21.12,33.8,8.2,309.1,38.4,130,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3621",5,16.86,26.4,3.5,4.1,4.1,3,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3622",7,21.1,33.8,8.2,309.1,38.4,130,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3623",5,16.94,26.4,3.5,4.1,4.1,4,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3624",7,21.08,33.8,8.2,309.1,38.4,130,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3625",5,16.72,26.4,3.5,4.1,4.1,5,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3626",8,21.06,33.8,8.2,309.1,38.4,133,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3627",6,16.25,26.4,3.5,4.1,4.1,5,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3628",8,20.99,33.8,7.2,299.7,38.4,133,0,0,0,8,8.5,7.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3629",6,15.82,26.4,3.5,4.1,4.1,7,0,0,0,6,6.5,5.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3630",8,20.98,33.8,7.2,297.9,38.4,133,0,0,0,8,8.5,7.5,8,8.5,7.5,7,7.5,6.5,7,7.5,6.5
"3631",6,15.54,26.4,3.5,4.1,4.1,139,0,0,0,6,6.5,5.5,6,6.5,5.5,5,5.5,4.5,5,5.5,4.5
"3632",8,20.97,33.8,7.2,271.5,38.4,139,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,7,7.5,6.5
"3633",6,15.45,26.4,3.5,4.1,4.1,138,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,5,5.5,4.5
"3634",8,20.94,33.8,7.2,266.7,38.4,120,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3635",6,15.36,26.4,3.5,4.1,4.1,137,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"3636",8,20.92,33.8,7.2,266.2,38.4,120,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3637",6,15.21,26.4,3.5,4.1,4.1,136,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"3638",8,20.85,33.8,7.2,266.2,38.4,120,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3639",6,15.21,26.4,3.5,4.1,4.1,133,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"3640",10,20.78,33.8,7.2,267,38.4,120,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3641",12,23.17,33.8,9.4,153.3,51.8,109,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3642",10,20.77,33.8,7.2,260.9,38.4,120,0,0,0,10,10.5,9.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3643",12,23.17,33.8,9.4,153.3,51.8,109,0,0,0,12,12.5,11.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3644",10,20.71,33.8,5.4,260.9,38.4,120,0,0,0,10,10.5,9.5,10,10.5,9.5,8,8.5,7.5,8,8.5,7.5
"3645",12,23.16,33.8,9.4,153.3,51.8,109,0,0,0,12,12.5,11.5,12,12.5,11.5,7,7.5,6.5,7,7.5,6.5
"3646",10,20.67,33.8,5.4,259.9,38.4,120,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,8,8.5,7.5
"3647",12,23.15,33.8,9.4,153.3,51.8,109,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,7,7.5,6.5
"3648",10,20.59,33.8,5.4,259.9,38.4,120,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3649",12,23.1,33.8,9.4,151.3,51.8,109,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3650",10,20.59,33.8,5.4,221.5,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3651",12,23.09,32.2,9.4,151.3,51.8,109,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3652",10,20.57,33.8,5.4,221.5,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3653",12,23.1,32.2,9.4,151.3,51.8,109,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3654",10,20.56,33.8,5.4,221.5,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3655",12,23.08,32.2,9.4,151.3,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3656",10,20.41,33.8,5.4,213.9,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3657",12,23.07,31.9,9.4,150.8,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5
"3658",10,20.37,33.8,5.4,212.4,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3659",12,23.06,31.9,9.4,150.8,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5
"3660",10,20.32,33.8,5.4,210.1,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3661",12,23.06,31.9,9.4,146.5,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5
"3662",10,20.28,33.8,5.4,210.1,35.6,98,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3663",12,23.06,31.9,9.4,146.5,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3664",10,20.18,33.8,5.4,208.8,35.6,119,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3665",12,23.08,31.9,9.4,146.5,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5
"3666",10,20.15,33.8,5.4,198.9,35.6,119,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3667",12,23.09,31.9,9.4,128.7,51.8,120,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5
"3668",8,20.11,33.8,5.4,198.9,35.6,119,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"3669",8,20.07,33.8,5.4,178.8,35.6,119,1,0,0,8,8.5,7.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3670",13,20.05,33.8,5.4,178.8,35.6,119,1,0,0,8,8.5,7.5,8,8.5,7.5,10,10.5,9.5,10,10.5,9.5
"3671",16,23.06,31.9,9.4,128.7,51.8,124,1,0,0,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5,11,11.5,10.5
"3672",13,19.95,33.8,3.4,168.4,35.6,119,1,0,0,13,13.5,12.5,8,8.5,7.5,8,8.5,7.5,10,10.5,9.5
"3673",16,23.01,31.9,9.4,123.1,51.8,124,1,0,0,16,16.5,15.5,12,12.5,11.5,8,8.5,7.5,11,11.5,10.5
"3674",13,19.92,33.8,2.8,168.4,35.6,119,1,0,0,13,13.5,12.5,13,13.5,12.5,8,8.5,7.5,8,8.5,7.5
"3675",15,22.99,31.9,9.4,109.1,51.8,124,1,0,0,16,16.5,15.5,16,16.5,15.5,8,8.5,7.5,8,8.5,7.5
"3676",13,19.88,33.8,2.8,168.4,35.6,119,1,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,8,8.5,7.5
"3677",15,22.98,31.9,9.4,102.2,51.8,124,1,0,0,15,15.5,14.5,16,16.5,15.5,16,16.5,15.5,8,8.5,7.5
"3678",13,19.84,33.8,2.8,168.4,35.6,119,1,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3679",15,22.93,31.9,9.4,102.2,51.8,124,1,0,0,15,15.5,14.5,15,15.5,14.5,16,16.5,15.5,16,16.5,15.5
"3680",13,19.78,33.8,2.8,168.4,35.6,119,1,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3681",16,22.87,31.9,9.4,102.2,51.8,124,1,0,0,15,15.5,14.5,15,15.5,14.5,15,15.5,14.5,16,16.5,15.5
"3682",13,19.63,33.8,1.5,146.8,35.6,119,1,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3683",16,22.75,31.9,8.5,102.2,51.8,138,1,0,0,16,16.5,15.5,15,15.5,14.5,15,15.5,14.5,15,15.5,14.5
"3684",18,19.6,33.8,1.5,144.5,35.6,119,1,0,0,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3685",23,22.73,31.9,8.5,101.2,51.8,137,1,0,0,16,16.5,15.5,16,16.5,15.5,15,15.5,14.5,15,15.5,14.5
"3686",18,19.57,33.8,1.5,144.5,35.6,119,1,0,0,18,18.5,17.5,13,13.5,12.5,13,13.5,12.5,13,13.5,12.5
"3687",23,22.71,31.9,8.5,101.2,51.8,136,1,0,0,23,23.5,22.5,16,16.5,15.5,16,16.5,15.5,15,15.5,14.5
"3688",18,19.54,33.8,1.5,143,35.6,119,1,0,0,18,18.5,17.5,18,18.5,17.5,13,13.5,12.5,13,13.5,12.5
"3689",23,22.69,31.9,8.5,95.6,51.8,135,1,0,0,23,23.5,22.5,23,23.5,22.5,16,16.5,15.5,16,16.5,15.5
"3690",17,19.49,33.8,1.5,143,35.6,119,1,0,0,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5,13,13.5,12.5
"3691",20,22.7,31.9,8.5,95.6,51.8,134,1,0,0,23,23.5,22.5,23,23.5,22.5,23,23.5,22.5,16,16.5,15.5
"3692",17,19.38,33.8,1.5,125.2,35.6,112,1,0,0,17,17.5,16.5,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5
"3693",20,22.67,31.9,8.5,90.5,51.8,135,1,0,0,20,20.5,19.5,23,23.5,22.5,23,23.5,22.5,23,23.5,22.5
"3694",17,19.34,33.8,1.5,125.2,35.6,112,1,0,0,17,17.5,16.5,17,17.5,16.5,18,18.5,17.5,18,18.5,17.5
"3695",21,22.66,31.9,8.5,90.5,51.8,135,1,0,0,20,20.5,19.5,20,20.5,19.5,23,23.5,22.5,23,23.5,22.5
"3696",17,19.3,33.8,1.5,118.8,35.6,112,1,0,0,17,17.5,16.5,17,17.5,16.5,17,17.5,16.5,18,18.5,17.5
"3697",21,22.65,31.9,8.5,88.7,51.8,129,1,0,0,21,21.5,20.5,20,20.5,19.5,20,20.5,19.5,23,23.5,22.5
"3698",17,19.25,33.8,1.5,118.8,35.6,112,1,0,0,17,17.5,16.5,17,17.5,16.5,17,17.5,16.5,17,17.5,16.5
"3699",21,22.64,31.9,8.5,88.7,51.8,128,1,0,0,21,21.5,20.5,21,21.5,20.5,20,20.5,19.5,20,20.5,19.5
"3700",16,19.19,33.8,1.5,106.1,35.6,112,1,0,0,17,17.5,16.5,17,17.5,16.5,17,17.5,16.5,17,17.5,16.5
"3701",19,22.62,31.9,8.5,88.7,51.8,127,1,0,0,21,21.5,20.5,21,21.5,20.5,21,21.5,20.5,20,20.5,19.5
"3702",16,19.07,33.8,1.5,101.3,35.6,108,1,0,0,16,16.5,15.5,17,17.5,16.5,17,17.5,16.5,19,19.5,18.5
"3703",19,22.58,31.9,8.5,31.3,20.6,136,1,0,0,19,19.5,18.5,21,21.5,20.5,21,21.5,20.5,19,19.5,18.5
"3704",16,19.06,33.8,1.5,99.5,35.6,137,1,0,0,16,16.5,15.5,16,16.5,15.5,17,17.5,16.5,19,19.5,18.5
"3705",19,22.63,33.8,8.5,31.3,20.6,135,1,0,0,19,19.5,18.5,19,19.5,18.5,21,21.5,20.5,19,19.5,18.5
"3706",16,19.03,33.8,1.5,76.9,35.6,137,1,0,0,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5,17.5,18,17
"3707",19,22.64,33.8,8.5,31.3,20.6,134,1,0,0,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5,17.5,18,17
"3708",16,18.99,33.8,1.5,76.1,35.6,100,1,0,0,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5
"3709",19,22.66,33.8,8.5,31.3,20.6,133,1,0,0,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5
"3710",16,18.87,33.8,1.5,76.1,35.6,105,1,0,0,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5
"3711",19,22.63,33.8,8.5,31.3,20.6,135,1,0,0,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5
"3712",18,22.62,33.8,8.5,31.3,20.6,135,1,0,0,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5
"3714",18,22.6,33.8,8.5,31.3,20.6,135,1,0,0,18,18.5,17.5,19,19.5,18.5,19,19.5,18.5,19,19.5,18.5
"3716",18,22.56,33.8,8.5,11,8.6,135,1,0,0,18,18.5,17.5,18,18.5,17.5,19,19.5,18.5,19,19.5,18.5
"3718",18,22.54,33.8,8.5,10.7,8.6,126,1,0,0,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5,19,19.5,18.5
"3720",18,22.56,33.8,8.5,10.7,8.6,123,1,0,0,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5
"3722",16,22.59,33.8,8.5,10.7,8.6,122,1,0,0,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5
"3724",16,22.62,33.8,8.5,10.7,8.6,123,1,0,0,16,16.5,15.5,18,18.5,17.5,18,18.5,17.5,18,18.5,17.5
"3726",16,22.65,33.8,8.5,10.7,8.6,123,1,0,0,16,16.5,15.5,16,16.5,15.5,18,18.5,17.5,18,18.5,17.5
"3728",16,22.65,33.8,8.5,10.7,8.6,125,1,0,0,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5,18,18.5,17.5
"3730",16,22.68,33.8,8.5,10.7,8.6,127,1,0,0,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5
"3732",14,22.67,33.8,8.5,10.7,8.6,127,1,0,0,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5
"3734",14,22.69,33.8,8.5,10.7,8.6,127,1,0,0,14,14.5,13.5,16,16.5,15.5,16,16.5,15.5,16,16.5,15.5
"3736",14,22.69,33.8,8.5,10.7,8.6,127,1,0,0,14,14.5,13.5,14,14.5,13.5,16,16.5,15.5,16,16.5,15.5
"3738",16,22.69,33.8,8.5,10.7,8.6,127,1,0,0,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5,16,16.5,15.5
"3740",16,22.69,33.8,8.5,10.4,8.6,135,1,0,0,16,16.5,15.5,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5
"3742",12,22.68,33.8,8.5,10.4,8.6,136,1,0,0,16,16.5,15.5,16,16.5,15.5,14,14.5,13.5,14,14.5,13.5
"3744",12,22.67,33.8,8.5,10.4,8.6,137,1,0,0,12,12.5,11.5,16,16.5,15.5,16,16.5,15.5,14,14.5,13.5
"3746",12,22.64,33.8,8.5,10.4,8.6,137,1,0,0,12,12.5,11.5,12,12.5,11.5,16,16.5,15.5,16,16.5,15.5
"3748",10,22.65,33.8,8.5,10.1,8.6,126,1,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,16,16.5,15.5
"3750",10,22.59,33.8,8.5,10.1,8.6,126,1,0,0,10,10.5,9.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3752",11,22.59,33.8,8.5,12.4,8.6,126,1,0,0,10,10.5,9.5,10,10.5,9.5,12,12.5,11.5,12,12.5,11.5
"3754",11,22.59,33.8,8.5,12.4,8.6,133,1,0,0,11,11.5,10.5,10,10.5,9.5,10,10.5,9.5,12,12.5,11.5
"3756",11,22.55,33.8,8.5,12.4,8.6,139,1,0,0,11,11.5,10.5,11,11.5,10.5,10,10.5,9.5,10,10.5,9.5
"3758",12,22.52,33.8,8.5,12.4,8.6,138,1,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,10,10.5,9.5
"3760",12,22.49,33.8,8.5,12.4,8.6,138,1,0,0,12,12.5,11.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"3762",9,22.51,33.8,8.5,11.9,8.6,135,1,0,0,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5,11,11.5,10.5
"3764",9,22.54,33.8,8.5,11.9,8.6,135,1,0,0,9,9.5,8.5,12,12.5,11.5,12,12.5,11.5,11,11.5,10.5
"3766",9,22.57,33.8,8.5,4.8,2.3,133,1,0,0,9,9.5,8.5,9,9.5,8.5,12,12.5,11.5,12,12.5,11.5
"3768",7.5,16.03,31.3,2.3,26.7,9.4,134,1,0,0,9.5,10,9,9.5,10,9,9.5,10,9,12.5,13,12
"3770",7.5,16.01,31.3,2.3,25.9,9.4,135,0,1,0,7.5,8,7,8.25,8.75,7.75,9.5,10,9,9.5,10,9
"3772",6.5,16,31.3,2.3,22.6,9.4,58,0,1,0,7.5,8,7,7.5,8,7,8.25,8.75,7.75,9.5,10,9
"3774",6.5,16.02,31.3,2.3,22.6,9.4,58,0,1,0,6.5,7,6,7.5,8,7,7.25,7.75,6.75,8.25,8.75,7.75
"3776",6.5,16.01,31.3,2.3,22.6,9.4,58,0,1,0,6.5,7,6,6.5,7,6,6.5,7,6,7.25,7.75,6.75
"3778",6.5,16.03,31.3,2.3,22.6,9.4,58,0,1,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3780",6.5,16.05,31.3,2.3,22.6,9.4,58,0,1,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3782",6.5,16.08,31.3,2.3,22.6,9.4,58,0,1,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
